CountryName,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Panama,Panama,27.49881384,27.85336464,27.92924499,28.49961104,28.68878089,29.01240327,29.39626026,29.66649276,29.75898775,29.71187207,30.14625661,30.45502937,30.62945415,30.66819197,31.07935417,31.75150472,31.86004254,32.07118162,32.4821539,32.89759093,33.0117322,33.25853866,33.2832427,33.72691662,33.86630785,34.22882094,34.49346858,34.76153135,35.02971178,35.29458838,35.5631986,35.82732188,36.09623183,36.36424562,36.62910807,36.89718733
RepublicofMoldova,RepublicofMoldova,27.2673431,27.18360974,27.02293311,26.85278972,27.4555824,27.59441054,27.62880723,27.99532419,27.87484087,27.81069623,27.88567063,28.24762936,28.63941605,28.96869008,29.1112433,29.39323698,29.63882887,29.59941028,29.6992843,29.53286731,30.04642413,29.98725324,30.20868939,30.53998642,30.43159434,30.71723212,30.88106699,31.02715151,31.19028463,31.35331397,31.49953156,31.66272617,31.82576381,31.95267292,32.11657324,32.27950722
Brazil,Brazil,27.0615244,27.68893301,28.06728758,28.05233029,28.22250301,28.80136942,28.81904666,29.77137285,30.01187296,30.74307153,30.94191733,31.23814009,31.84424505,32.2814046,32.4875713,32.67442784,32.85676642,32.98623477,33.22814174,33.32813063,33.80304904,34.10310766,34.30457334,35.02589646,35.36646716,35.70287739,36.04425085,36.38562363,36.7267242,37.06817002,37.40515668,37.74632147,38.06019621,38.40062508,38.74284902,39.07979038
Colombia,Colombia,26.5263768,26.22583896,26.61481581,27.17775144,26.95515489,27.16113103,27.67502755,27.55997987,27.66633486,28.12719488,28.52445788,28.8063193,28.91062824,29.15719667,29.40559628,29.74907452,30.06450051,30.10943935,30.23478308,30.14100148,30.23584322,30.33137706,30.62098866,31.1719154,31.35225585,31.52762447,31.75276972,31.95436529,32.16303594,32.3846319,32.57303467,32.79850609,33.01978591,33.20795266,33.42939386,33.63518598
Jordan,Jordan,26.30821298,26.26956552,26.80998895,26.65980418,26.92221312,27.07900412,27.3600847,27.68834694,27.69870359,27.43005035,28.01583475,28.07606156,28.14505725,28.20030223,28.57108593,28.77860563,29.04721326,29.09473663,29.31900176,29.27811575,29.72648412,29.87740487,30.04452383,30.34758205,30.39230366,30.49870342,30.67448588,30.84920336,31.02513401,31.20054316,31.37552346,31.55150404,31.70574503,31.86189752,32.03778092,32.21301431
Kyrgyzstan,Kyrgyzstan,26.25171651,26.21659902,25.93499576,26.12595161,25.82142179,26.46600361,26.30226785,26.60051132,26.6498158,26.98876662,26.89981895,26.9086361,26.90795029,27.26338455,27.33692133,27.40711843,27.65074427,27.81768928,28.76631918,28.81829458,28.89388215,28.88734045,29.17655921,29.16201151,29.0765802,29.28130331,29.43296801,29.58188135,29.73428562,29.88317088,30.03577671,30.1851133,30.3364116,30.48513426,30.63714644,30.77008813
Armenia,Armenia,26.16805515,25.72526897,25.56463031,25.64201975,25.89425805,26.03314985,26.23096826,26.25808797,26.67659432,26.84634049,26.7071754,26.83131138,26.95414796,27.14014852,27.4646025,27.91129192,27.96164259,28.23553239,28.67610773,28.72956173,29.32424073,29.65112074,29.80890648,29.80551041,29.912959,29.93829587,30.12550022,30.33006981,30.51579446,30.72051437,30.88827115,31.09421865,31.28186272,31.46742878,31.67179201,31.85740042
SriLanka,SriLanka,26.1136951,26.32289399,26.58600017,26.86135407,26.96148633,27.22729537,27.48245486,27.9313774,28.14017276,28.44571884,28.92340494,29.01133011,29.36414855,29.34693572,29.53806242,29.88143566,30.40914917,30.59792393,30.89622516,31.16214841,31.64027742,31.55886578,31.77369232,32.30738629,32.4690153,32.73791684,33.0283362,33.27964679,33.5528537,33.8229953,34.07436694,34.34378992,34.63764041,34.90697466,35.1584568,35.4277239
VietNam,VietNam,26.02805211,26.32514994,26.64804183,27.04773219,27.3820338,27.7758613,28.13268435,28.27117651,28.7852642,28.96509135,29.27148999,29.73069556,30.00074268,30.05358595,30.71116971,30.67265867,31.16732955,31.24265116,32.06242044,32.76673733,32.94439347,33.28821757,33.66696336,33.68649064,34.00525468,34.4115876,34.74793584,35.08439679,35.4161779,35.75285303,36.08887996,36.42488282,36.78505636,37.12095836,37.45373812,37.78967775
Kazakhstan,Kazakhstan,25.7882083,25.70435614,25.68287613,25.68823018,25.87007545,25.88448161,26.15249665,26.49036513,26.52185683,26.89240073,26.87156824,26.79020594,27.3566322,27.84056972,28.13893839,28.40207526,28.69923973,28.99503918,29.52275441,29.78164718,30.24690485,30.79768018,31.17517212,31.33627182,31.13038491,31.30238117,31.56043992,31.81155482,32.06975047,32.34101212,32.59849746,32.8692308,33.10431296,33.37909075,33.63375794,33.90770644
Ecuador,Ecuador,25.68341443,25.51952647,26.54923425,27.37036878,27.86685518,27.94692882,28.12846735,28.64788041,29.19276044,30.30910875,30.38781713,30.74200158,30.89578471,31.20321318,31.63667099,31.76844192,32.06692252,32.67667619,32.99327772,33.38117769,33.70294087,33.97496062,34.48257714,35.17672223,35.6715434,35.90142879,36.29956123,36.69815545,37.0967723,37.49568234,37.89412446,38.27317695,38.67225789,39.09594683,39.49470388,39.89376664
Paraguay,Paraguay,25.47679386,25.67066787,26.6718132,27.06232979,26.44057434,26.86523055,27.18358608,26.87026868,27.56323566,28.40405757,28.83154128,29.1305544,29.04140771,29.53111451,30.02285717,30.06160024,30.35488689,30.6323522,30.93166674,31.12248192,31.23601937,31.50446989,31.93238668,32.38001001,32.65673446,32.9153059,33.20733808,33.49633738,33.78899507,34.08088568,34.3972642,34.68959646,34.98197092,35.25619776,35.54863739,35.84069869
Mexico,Mexico,25.47429242,26.22837466,26.49894106,26.28805036,26.88471345,26.74258935,27.1400259,27.55307906,27.79716775,28.21922568,28.51043261,28.63629763,28.99239939,29.18004902,29.41672587,29.70351772,29.9853525,30.02013022,30.17527189,30.23883301,30.47140447,30.73193422,31.04678411,31.54469195,31.86113999,31.97236672,32.20154435,32.45322937,32.70675406,32.94152838,33.21104045,33.44554642,33.7147119,33.95043923,34.1805711,34.43176712
Belize,Belize,25.39234763,25.72802104,25.48764973,26.24693323,26.23014368,26.43358428,26.81011353,27.13966704,27.41033968,27.85504205,28.51933523,28.65332982,28.82022066,29.09824986,29.05132667,29.50804603,29.29115673,29.91301918,29.88477456,29.80216217,30.0539041,30.42444959,30.32214817,31.03532541,31.35640673,31.5854502,31.82178699,32.07830239,32.31538273,32.55235462,32.78928597,33.02528389,33.28199607,33.54094852,33.7770828,34.01457948
Georgia,Georgia,25.23298826,25.41015111,24.4088728,26.53554749,26.26535443,26.49599309,27.23779132,27.31184047,27.97106223,27.96461363,27.98705243,28.41909698,28.95873824,29.10995644,29.54600267,30.05987332,30.58314192,30.84533597,30.96078315,30.63894006,31.91723943,32.10023429,32.07512674,32.92085633,33.0666218,33.3252252,33.6935113,34.02301078,34.35216326,34.68168304,35.02944707,35.35974634,35.68900475,36.03958915,36.38740529,36.71614749
Botswana,Botswana,24.70559447,25.1344961,24.87181537,24.69190055,24.29846015,24.31768242,24.09793683,24.43881046,24.5541611,24.62697103,25.19125495,25.52049314,25.78502712,26.069946,26.50996873,26.82724646,27.21269416,27.38034433,27.86098708,28.1479271,28.35250575,28.75552235,29.05273667,29.31302383,28.94389953,29.182483,29.4146293,29.64420146,29.8726344,30.06120977,30.30968413,30.52156052,30.76809763,30.9799432,31.21122587,31.43716817
SaoTomeandPrincipe,SaoTomeandPrincipe,24.61677803,24.42264127,23.77049993,24.02072377,24.45142193,25.1118089,24.70159536,24.89267377,24.9282361,24.96939334,26.12469599,26.85955512,27.05439016,28.66246961,28.20344734,28.92312458,28.83290709,29.03713034,28.93042722,29.98231196,30.09716652,31.04378743,30.78416091,31.38624687,31.65156422,31.88505454,32.22645566,32.56742347,32.90569062,33.26441109,33.60574841,33.96855157,34.31032769,34.67062156,35.03330943,35.34983168
Honduras,Honduras,24.49919819,24.54727775,25.04392718,25.45807367,25.50848486,25.8407224,25.95960967,26.25206526,26.83436904,26.86323032,27.24501721,27.57174236,27.92286316,27.92128418,28.08519674,28.41146297,29.12238611,29.60592048,29.83104048,30.26436876,30.16441781,30.28603238,30.35666876,30.8290132,31.34857672,31.54119112,31.83397108,32.10825149,32.40025989,32.69769606,32.96747042,33.26727964,33.56028282,33.83315871,34.10670421,34.39910304
Nicaragua,Nicaragua,24.41860211,24.42692438,24.92226174,25.36948807,25.82226516,26.00434881,26.31359101,26.7474909,27.08466352,27.18643674,27.38348192,28.17407073,28.81263445,28.76995924,28.66929552,29.22494038,29.63974178,29.86554714,30.17397719,30.43152819,30.6282422,31.05338729,31.76484789,32.26343954,32.47364178,32.60997846,32.92961526,33.27524792,33.58083308,33.94107993,34.24295193,34.59213954,34.90791384,35.25353765,35.55999305,35.92274767
Philippines,Philippines,24.16411652,23.97916221,24.21129686,24.17876509,24.38491789,24.31982349,24.49329843,25.09809829,25.05375523,25.27029736,25.42856251,25.81293778,26.12355386,26.55555082,26.78556968,26.94245921,27.11556136,27.25175405,27.53111213,27.50148731,27.69569757,27.84206251,28.29763297,28.49272565,28.72037587,28.85538116,29.060526,29.26661114,29.46870148,29.69154699,29.89769456,30.10349252,30.30906281,30.52861746,30.75625625,30.96267857
Tunisia,Tunisia,23.97245684,24.00241724,24.28945416,24.69079156,25.20393681,25.7429206,26.24707039,26.52180617,26.83003627,27.16007527,27.94913428,27.92672833,28.50067591,28.7240787,29.73073006,30.35559925,30.68714115,31.01822104,31.09299551,31.24217233,31.78660349,31.8851534,32.48572191,32.95693241,33.46422218,33.89045681,34.27624507,34.7086143,35.10013404,35.53177023,35.92347913,36.35453193,36.74685447,37.15703446,37.56981143,37.98130738
ElSalvador,ElSalvador,23.60874697,22.30425494,22.53720007,24.07965152,23.95456414,24.73076655,24.92264048,25.46632868,25.90635459,26.2278773,26.49116402,26.53024755,27.31567692,27.45344481,27.85450219,28.4947693,28.97964774,29.65992078,29.59354817,29.89041335,29.93226351,30.06917813,30.58060526,31.306174,31.80760428,32.05736355,32.43919975,32.82002237,33.16201119,33.56758313,33.94839621,34.32608315,34.68939701,35.07045684,35.45210917,35.81209531
Turkey,Turkey,23.55645689,23.93540052,24.34338186,24.29728682,24.67444472,24.56712266,25.24984021,25.80244519,26.31037385,26.6744652,27.20236904,27.2933899,27.41820297,27.35130446,28.30183529,29.11661091,29.56355483,29.53354064,29.98514958,30.11557237,30.39764373,30.48372287,30.80645017,31.24549759,31.83258681,32.14983667,32.51101409,32.83504129,33.19453591,33.51825667,33.90362283,34.2415383,34.56606225,34.94761806,35.28895583,35.6333906
Mongolia,Mongolia,23.53896833,22.93844095,23.7342135,23.82283195,23.8840057,24.3036413,25.08508417,25.22892931,25.61930919,25.61793393,25.94095788,26.22434761,26.63416903,27.16182055,26.99538757,27.21675123,27.67612864,27.99911775,28.19903304,28.30665547,28.21662504,28.67824613,28.91382873,29.66957226,30.01885491,30.04848327,30.31445472,30.59994771,30.88594064,31.15225074,31.41857472,31.70135562,31.98687894,32.25609106,32.53899857,32.80538985
SaudiArabia,SaudiArabia,23.3731507,24.17814438,24.55132393,24.96977618,25.45860087,25.97204477,26.29510535,26.71043451,27.26184918,27.60565885,28.56189786,28.5771167,29.26232244,29.94642917,30.60387389,31.01413559,31.1336053,31.87336105,32.31499956,32.90475461,33.262569,33.78187185,34.35887684,35.15502279,35.59156535,35.86854534,36.37994353,36.89115746,37.35467733,37.86575045,38.37735385,38.86358997,39.37486941,39.88662749,40.35019451,40.86103622
Iran,Iran,23.34387146,23.6186273,24.60675924,25.20909399,25.6046998,26.10261546,26.48608446,26.85757056,27.01292506,27.31220719,27.59057112,27.95063261,28.25942262,28.67395376,29.20015058,29.7780068,30.07580361,30.39766489,30.74561118,31.02523728,31.21995672,31.2983842,31.79105567,32.53886281,32.84566893,33.23139833,33.60135475,33.97449068,34.34471103,34.71876022,35.11321047,35.46172155,35.83866923,36.20863266,36.58223642,36.95242924
Dominican Republic,Dominican Republic,23.34150884,23.53909236,23.93479368,24.2102891,24.53658359,25.00243854,25.3612853,25.51533356,25.53966021,26.02573992,26.61328194,26.81035164,27.74677813,27.25032828,27.11367876,27.42811586,27.51027618,27.96066936,28.27300285,28.49607198,28.64010161,28.96651275,29.13436653,29.62830752,29.85932566,30.15442996,30.40977294,30.64582945,30.92376983,31.18180009,31.43688909,31.69481875,31.9721843,32.24342093,32.50158844,32.75982122
SouthAfrica,SouthAfrica,23.32058489,24.07715494,24.24418781,24.41836345,24.28547839,24.34128069,24.46901971,24.90530365,24.9823449,24.67593528,24.61184311,24.62055121,24.39621864,24.36769534,24.49687837,25.03207304,25.34036281,25.52296476,25.93750955,26.71982392,27.24831434,27.77280025,27.95084144,27.65692668,27.16516282,27.36674729,27.54169851,27.70253208,27.86007945,28.00135114,28.16315511,28.33652829,28.49835586,28.63596382,28.79735779,28.97479393
Myanmar,Myanmar,23.08866861,23.61508033,23.86347538,24.42650805,25.05664691,25.47873575,26.2945643,26.86506157,27.1831466,27.33699196,27.87509133,27.69150899,28.09919198,28.64826864,29.30510529,29.88343014,30.52326686,31.17615276,31.5899102,32.28614859,32.97774695,33.24274881,33.5042564,33.88636171,34.36087241,34.83949847,35.36368672,35.81752702,36.27267737,36.75294546,37.20698,37.68257328,38.19010433,38.64411507,39.09898773,39.57909205
SyrianArabRepublic,SyrianArabRepublic,22.92001749,23.19229427,23.5911752,23.85563569,24.08313826,24.41523232,25.01623866,25.36538985,25.94939498,26.16381826,26.35626314,26.20118265,26.73518874,27.75181301,28.00951605,28.45372731,28.82780437,29.06326511,29.24877186,29.7481839,29.84944048,30.11221275,29.65334312,30.84582135,31.19522907,31.57208867,31.92380719,32.26790049,32.59675767,32.9690534,33.2980579,33.66510716,33.99407637,34.34425189,34.69573325,35.03980335
Iraq,Iraq,22.90721682,22.71864167,22.73425424,22.9758068,23.44645316,23.38679138,24.03995472,24.58448283,24.94055788,24.94905425,24.08948698,24.44846689,24.63169473,24.95534788,25.13038357,25.18394506,25.35499342,25.51013629,26.22291963,26.69829338,26.70090743,27.00169744,26.9052154,27.3327718,27.24945185,27.48883904,27.70417993,27.87669859,28.07084297,28.26181535,28.45341871,28.6499044,28.84080081,29.05633703,29.2474017,29.41948688
Azerbaijan,Azerbaijan,22.67136063,22.52297025,22.12069031,22.04389847,22.36034617,23.03231629,23.28633202,23.76576849,23.47232989,23.64413493,23.50825693,24.03245401,24.8414803,24.95355193,25.23716239,25.50999876,25.79892122,26.26970139,26.35441736,26.82159118,27.09555963,27.48460588,27.52417442,27.78397202,27.95647313,28.1936607,28.46267139,28.70752401,28.97239172,29.24083343,29.50527484,29.77453203,30.01867459,30.28746766,30.53459732,30.80352433
Algeria,Algeria,22.61898716,22.86220153,23.18739723,23.58602981,23.8676186,24.22796054,24.57096531,24.9424067,24.96345037,25.29900108,25.5453868,25.8331622,26.35963414,26.95346341,27.07017915,27.67743456,28.26971769,28.71829294,28.61347576,28.97198548,29.38338152,29.61312531,30.20649512,31.08456421,31.3302177,31.26230346,31.63624756,31.98411577,32.35486738,32.702889,33.05426924,33.42143242,33.77635745,34.14449549,34.49512,34.84026169
Peru,Peru,21.89759744,22.60648001,23.29694987,23.55664953,23.69008476,24.66948831,24.89852746,25.34682339,25.99441699,26.42860068,26.70171554,27.1451185,27.44144314,27.63556101,27.97241919,28.24353453,28.53760627,29.30064826,29.50298301,29.87079541,30.10266231,30.2921684,30.26397134,31.02104327,31.54157662,32.04912445,32.41437143,32.79958866,33.16853777,33.53708215,33.94455315,34.31006551,34.67845186,35.06588477,35.4518705,35.81698827
Indonesia,Indonesia,21.69037869,21.6803186,22.22912478,22.40465315,22.68796973,22.76972417,23.39950251,23.70271661,23.73457078,24.0257831,24.47689431,24.60255183,24.75728499,24.96243368,25.25659276,25.58897895,25.85669151,26.24320368,26.68255864,26.94514709,27.41227364,27.44577817,27.89066959,28.23096653,28.36976881,28.61656312,28.89159793,29.185704,29.46106718,29.75602917,30.03068079,30.30952125,30.60375723,30.88255415,31.15427602,31.43276088
Zimbabwe,Zimbabwe,21.53884088,21.11276403,21.13073525,21.06737182,21.03959637,21.1220069,21.09484459,21.39911006,21.26017037,21.42794085,21.14764613,21.36727165,21.28366746,21.88276291,22.00354166,22.07238846,22.63393843,22.87574059,23.22349977,23.65183453,24.4546262,24.65442447,25.06908604,24.74086699,24.74248361,24.57685734,24.73465142,24.92552593,25.10088344,25.25647383,25.43238253,25.62929076,25.78433844,25.95982901,26.1290313,26.30955196
Namibia,Namibia,21.47224103,22.15096589,22.06025295,22.35272531,22.17298736,22.03230701,21.98286676,22.06839833,22.55470829,22.61540792,22.64718914,22.46282184,23.13618428,23.34395987,23.61884407,24.15942376,24.34637268,24.98782724,25.0439334,25.69165282,25.99259952,26.49108805,26.84873209,26.42673879,26.37184749,26.65066374,26.87327594,27.11612636,27.360313,27.56688531,27.81002688,28.02921835,28.25546243,28.45850965,28.70159882,28.92401442
Guatemala,Guatemala,21.33406695,21.04824411,21.71475769,22.40031191,22.3809259,23.31719435,23.1615108,23.50199879,23.85715745,24.33937716,24.76724393,25.22604593,25.7661593,26.22942385,26.62217112,26.86285973,27.17794803,27.33512344,28.11324255,28.20477522,28.43161199,28.5258192,29.01413333,29.68287486,30.04485763,30.41620363,30.77852875,31.14689769,31.51278765,31.91511132,32.26095314,32.64651331,33.00939855,33.39816153,33.74028032,34.14627843
Egypt,Egypt,21.05137278,21.32182825,21.79140196,22.06083239,22.23846255,22.75325803,23.04986387,23.74186136,24.21892237,24.76497969,24.92905992,25.27233597,25.75619957,26.19674048,26.41165103,26.64939892,26.9976473,27.35637853,27.42259599,27.84626485,28.12117813,28.62249713,28.60864055,29.30764859,29.76620741,30.1028412,30.48228318,30.82032121,31.19848361,31.57911063,31.91619642,32.27656907,32.63340205,33.01481036,33.34810132,33.72899619
Lesotho,Lesotho,20.8215168,20.98090607,21.18655306,21.16264665,21.29849168,21.11597752,21.32138093,21.07147948,20.94644447,20.78578795,20.4860003,20.57435374,21.41492043,21.98120548,21.98978411,21.90758513,22.24959432,22.76894196,23.1169808,23.50804256,23.81498478,24.10267395,24.30094711,24.3346552,23.83572685,24.04397691,24.18981504,24.32971131,24.49636295,24.65819917,24.79906833,24.96075465,25.12349905,25.26711757,25.42947285,25.57544244
Bolivia,Bolivia,20.64879916,20.96591501,21.25879243,22.01286539,22.34349228,22.78586255,23.23250747,23.12659397,24.08992371,24.89446859,25.76326068,26.03565263,26.51007763,27.0845412,27.08627134,27.40198018,27.88635032,27.83296307,28.14513004,28.45235064,28.64122261,29.19597756,29.70162356,30.54113511,30.92396507,31.35261419,31.75392975,32.17454089,32.59878856,33.01978648,33.44036165,33.84078854,34.2625066,34.70492849,35.12278637,35.52740435
Tajikistan,Tajikistan,20.52927005,20.59845009,20.28874403,20.73666108,20.53001328,20.91889657,21.42061627,21.37880227,22.11599988,22.36691938,22.67130388,23.36380687,23.85824105,23.8313362,24.40541687,24.9533538,25.10837609,25.38491999,25.86284648,26.45909218,27.17954441,27.4056223,27.36383652,27.77297869,27.93852254,28.39142496,28.7389849,29.10026494,29.44680474,29.8113054,30.15931085,30.50664508,30.87091216,31.2173737,31.5825436,31.92961696
Congo,Congo,19.46448031,18.76832196,18.95909411,18.91368952,19.03889969,18.27689672,18.80777187,17.73809203,18.10146593,17.92539576,19.03276551,19.94679174,20.33400519,21.06592666,22.7490007,22.33547838,23.39874358,24.20644761,25.03846214,25.41892413,26.83946887,27.24056701,27.62414972,27.37411634,27.12640274,27.54344002,28.01472565,28.4434434,28.88946606,29.3164923,29.76966382,30.21453145,30.64178059,31.09465707,31.52220494,31.99129176
Cameroon,Cameroon,17.95193749,17.47038087,17.1872553,16.97677222,17.15895994,17.34232702,17.12701744,17.62736104,17.53220992,17.84570352,17.85832368,18.51233181,18.50329959,19.45263974,19.91689589,20.09742107,20.5979169,20.84527545,21.85065485,21.98794858,22.34588627,22.51672388,23.2447172,23.12837295,23.36604637,23.3517939,23.6505966,23.93376353,24.22976928,24.51235177,24.81150955,25.11012665,25.39327853,25.69278119,25.98880441,26.25307841
Morocco,Morocco,17.93687466,17.97498183,18.33076843,18.87509968,19.46364946,20.21612101,20.67987713,21.09465337,21.39844002,21.94225569,22.44623598,23.08613281,23.49115294,24.00478792,25.10295325,25.47677942,25.79171646,26.14327238,26.57580212,27.1464294,27.5154228,27.77980218,28.96828232,29.28111092,29.79424426,30.24195965,30.7449018,31.24602429,31.74827769,32.27062782,32.79393853,33.29288131,33.79584807,34.2767966,34.79913115,35.32202201
Swaziland,Swaziland,17.61429746,17.50632896,17.85057489,17.97193327,18.45972964,18.6218233,18.24523772,18.70083306,18.78111099,18.87707935,19.0646511,19.31310263,20.0296818,20.2720722,20.70783252,21.30156642,21.7677352,22.24490166,22.6788346,23.4231033,24.3053804,24.75788548,24.77058391,25.39375562,24.65705415,25.20273548,25.55841685,25.87982867,26.23482393,26.56700433,26.92486964,27.26349081,27.59811932,27.95719382,28.31274416,28.64957279
Rwanda,Rwanda,17.41835474,17.41996541,17.5321463,16.71301233,14.53896452,16.80970401,17.68673297,16.97430997,17.41813408,18.7059725,18.59630901,19.65403173,20.57137912,22.10382073,23.27796169,23.87753113,24.94666623,25.43887561,25.98405578,27.00973496,27.6198548,28.29336814,28.79361641,28.7823588,29.3138274,29.93270136,30.53202109,31.16762314,31.78354134,32.42096374,33.03442432,33.64659686,34.30533515,34.90128577,35.5394496,36.14828573
Gambia,Gambia,17.30191795,17.80277413,17.94405142,18.26223007,18.91562963,19.39874984,20.03002787,20.28884792,20.80154346,21.62171635,22.23508579,22.43459597,22.90221959,23.65662231,23.94472481,24.23754396,24.55114455,25.04096296,25.76614987,26.00127008,25.75324421,26.34672452,26.72570743,27.58584802,28.08396114,28.53532701,28.98963279,29.42868652,29.9056443,30.34030611,30.79465968,31.2310991,31.70716607,32.14442253,32.60143371,33.03744312
UnitedRepublicofTanzania,UnitedRepublicofTanzania,17.14636444,17.57696558,17.86682358,17.73411614,18.02877945,18.09248687,18.39778436,18.57432839,18.72114076,18.93451044,19.34045918,20.5511226,21.06047902,21.99955646,22.35020047,22.48905245,23.32890829,23.77206241,23.81782822,24.60338517,24.89752068,25.10604615,25.54548538,25.81223341,26.22886648,26.66617723,27.08375925,27.48644373,27.90740748,28.30707483,28.72854275,29.1271845,29.55467206,29.99180646,30.39453443,30.81258661
Zambia,Zambia,16.26956614,16.32880065,16.68242014,16.91200355,17.45703148,17.75278902,17.39385706,17.58550586,17.80538616,17.842196,18.12558475,18.50299044,18.71761601,19.35166118,19.90747968,20.40614339,20.59877856,21.1570763,21.03134791,21.29010987,21.87276686,21.74581865,21.97019064,22.47629512,22.53487332,22.89627742,23.18443099,23.44938876,23.73377661,23.99884622,24.28655128,24.5522336,24.8586686,25.12315204,25.41097284,25.67693066
Ghana,Ghana,16.23875542,16.691087,17.23912092,17.58876352,18.16192947,18.51340475,18.93002579,19.38802014,19.83982478,20.49395078,21.23367738,21.16890232,21.31599561,21.86906034,22.07934743,22.66414046,22.98692327,23.929305,23.80731315,24.63580293,25.0007732,25.82613761,25.69228478,26.32918149,26.77033986,27.16905568,27.59481698,28.04099151,28.44021141,28.89000103,29.33318372,29.75907615,30.20214066,30.6042665,31.05081509,31.49402155
Togo,Togo,16.12292399,15.99727193,15.93739574,16.17109793,15.73922419,16.30377273,16.71348304,16.67951347,16.91155908,18.15513215,18.70237703,18.49642295,18.99517262,20.35532081,20.76718382,21.16194751,21.61802616,21.67215193,21.81748981,22.30824034,22.64076873,23.14180813,23.72050268,24.00293029,24.37640502,24.68207538,25.08612745,25.48963365,25.87159893,26.26969953,26.65665251,27.03873853,27.46564234,27.84558295,28.26834731,28.63021839
CotedIvoire,CotedIvoire,15.88011074,16.0544158,15.78728834,15.82639768,15.78411333,16.12395354,16.47765874,16.55230125,16.66342125,16.5310989,17.70637506,17.66421351,17.78899801,17.92600877,18.66129247,19.03992031,18.99521469,18.93475832,19.1627251,19.50094083,19.99645828,19.65549581,21.37298849,20.91162255,20.82709679,21.06398353,21.29773764,21.53274098,21.79219518,22.00178662,22.26096787,22.47480356,22.72976426,22.96541538,23.17637072,23.43061682
Djibouti,Djibouti,15.81151803,14.63194614,14.78134758,15.93091027,16.2732431,16.46610182,16.93993985,16.70668557,16.95453493,17.28277983,18.50812802,18.88633866,19.90540555,21.20519465,21.2552037,21.78972407,22.47795926,23.65022554,24.45338214,25.40060104,25.82254508,26.78747327,26.82286636,27.27906261,27.42513522,28.13837924,28.72204715,29.27545704,29.85882811,30.4671945,31.05181882,31.63552016,32.19371415,32.79996943,33.38471997,33.96805508
Senegal,Senegal,15.54800366,15.64106746,16.19072592,16.31014051,16.77738521,17.82587977,17.71862273,17.94277975,18.2325783,18.40899738,18.48484808,18.91894589,19.944816,20.72786176,21.14859314,22.33099707,22.87584615,23.71072072,24.10949049,24.87755226,25.38200575,25.91042848,26.37416874,27.1994273,27.36541418,27.58670663,28.12423646,28.65414768,29.16410456,29.67429932,30.20421386,30.70055698,31.23051033,31.76774856,32.29762218,32.81027194
Uganda,Uganda,15.27989251,15.84684273,15.85076522,16.23927768,16.72495305,16.67426609,16.87056217,17.15001238,17.34876279,17.86278085,18.46858487,18.98240459,19.47080722,20.11059029,20.62253992,21.01765731,21.62591069,22.12995321,22.52869036,23.15455765,23.22834637,23.76382205,24.51962367,24.61279254,24.91935069,25.35476721,25.75208468,26.21010213,26.62996837,27.04684333,27.47048784,27.90998761,28.32934496,28.7468093,29.1859027,29.62728982
Benin,Benin,15.15792488,14.83910521,15.4740996,15.80099286,16.60903946,16.4664532,16.56690808,17.0984814,17.53445097,18.02947475,18.39659635,18.60401303,19.11205104,19.37613979,19.67792624,20.06136533,20.75903885,21.27536165,21.63020848,22.11902144,22.58989973,23.03659127,23.25983791,23.65217109,23.88179582,24.30983923,24.67836511,25.08458412,25.44923464,25.85633204,26.24584805,26.61413652,27.02033551,27.38785003,27.79235294,28.18124438
India,India,15.0782321,14.92779414,15.49316629,16.17277496,17.08296231,17.44273345,17.42889746,17.45742625,17.77173938,18.13928988,18.38329909,18.75852332,19.12737714,20.09793358,20.40921973,20.5575596,21.31533456,21.68060921,22.35265022,22.77270573,23.12804273,23.45884749,23.93320487,24.17255999,24.55565188,24.94859737,25.36592619,25.76345277,26.1670099,26.5839435,26.98209858,27.39903189,27.7967308,28.19448153,28.63440313,29.01513636
Burundi,Burundi,14.60210849,14.69098947,14.92591427,15.40387095,14.17767482,15.48841197,16.20554992,16.34501589,16.60097788,16.95064934,17.25871179,17.98257799,19.02909831,19.5937616,20.74652697,20.78644238,22.11697492,22.35372197,22.80414692,23.5101661,24.07514309,24.29422684,24.917246,25.05278626,25.44579545,26.12890852,26.64171124,27.14729032,27.68233211,28.19061141,28.72246114,29.20822033,29.73601809,30.27180213,30.78063632,31.28969157
Madagascar,Madagascar,14.02425426,14.27179799,14.4559443,14.7642684,15.26957171,15.38908867,15.18432504,15.87742274,16.31706539,16.79028777,17.14059034,17.55455332,18.24079482,18.86341108,19.45661,20.01572535,20.08488875,20.80252746,20.91270035,21.13875656,21.55287578,21.93760251,22.37183736,22.87078807,23.37413859,23.65339611,24.05093412,24.47250935,24.87041783,25.27207443,25.68949482,26.09165927,26.48950056,26.91095985,27.3088355,27.71076845
